53243320,70035968
45782032,46418625
60720018,70859836
26387756,27783752
36482521,60666556
26891082,91613519
8542397,94453919
63443113,78665997
46565205,83483874
5703590,26156428
65178024,82813157
38555707,42974779
38394047,96020579
53265947,92891436
60892326,66355889
53660598,96381889
13545426,68686391
41719475,74117694
70322179
12044739,48205623
30882431,33530038
15349628,53881436
1674788,38555707
38555707,72613636
64407836,99638143
43159199,53132687
46794012,74426233
92657587,94269566
22934246,58317252
68365554,79864722
75266027,96402335
49113712,86480209
43404251,59205085
18307595,86480209
63602170,88249170
29634196,85160651
30545648,50494133
60795714,91152209
87378168,91641850
7128747,43783890
18718269,41273333
42220876,83127934
18194193,43048163
21485082,43095272
23879228,30604295
18682063,44541648
62480892,95047804
30480346,42197490
86480209,90830518
50976703,55872622
49826413,89174047
55137066
38555707,42713354
85099374,95043982
48162530,81392487
19926746,75682530
25885256,89538276
85055124,93105389
29048503,48247627
34207851,72752510
1904299,35404134
25591726,57220927
30575802,96279583
26963605,64873764
95304243,96673301
4993237,61742538
35876454,70933580
73702493,86480209
34207851,88988756
13545426,42129764
55163141,82513133
23661006
23764709,46077258
81144591,90287349
4184933,56205254
70508111,94320449
19318025,97841283
3137178,51533790
4861049,96279583
40578805,58044665
17081190,51609733
84974461,94513995
25743353,71430704
19551324
47675286,58076897
4669834
4814102,87556529
14729314,51533790
39572956,50609833
14716414,80535270
4957063,65391255
27289423,36868526
13030293,38555707
38555707,42774992
352694,17908408
53881436,86480209
1441047,8050629
12933327,46136914
81104127,96279583
28087864,40791736
54070971
14640539,86501138
26527445,49595160
26963605,90955495
41344415,43497787
77923155,86480209
45529445,88308197
69637688,94251824
41585106
2336907,78773105
59881931,82301286
6570651,55048788
73766135,96279583
10528248,43963016
48393979,87626640
13450493,45785009
57117683,86480209
5659019,10068073
6455084,34207851
84974461,97896811
66162965,91145017
17996400,90145411
15701272,59501313
9093014,48015154
15588566,70199065
21540581,77089513
33586855,70070794
69263820,93679703
958289,85104780
42024148,87160783
38203859,95290624
6404014,38555707
38555707,59279978
36701881,82765826
17470721,93203172
31807102,95059727
11049935,45586175
71241197,74845661
3925575,55861344
48353221,77047525
89166687,95167414
75452823,77566719
1132308,12807880
49149598,52206494
6205855,74845661
64939376,96135102
18884555,57459956
6086459,9452712
15497167
30566373,90230492
66734950,93651323
38555707,75409293
39119911,43376499
48363458,87608719
22725423,55397633
25718304,50409718
18490220,18649443
48506615,55512805
46457396,50006082
9916524,96279583
50796903,76169092
26180235,72731824
34207851,42096437
38020051,71488978
67953582,84086868
57384232,69518344
8038364,30475469
51923124
44957034
38555707,78154044
33712455,74426233
5179001,61426808
3594016,94487585
38555707,86480209
58503972,70260181
77540355,88970347
84022941,95167414
5437887,40491617
59112985,82333562
42654411,66597276
17102984,85054924
65188505,89389771
20705803,45834067
84471446,98992289
45908668,87552311
31513363,56473899
45488222,54121083
17273160,28777397
19380115,59905150
13545426,87750595
13545426,38171739
18232680,22835420
50298583,62083509
27342047,50132339
78435685,91924002
3783857,86480209
54193705,93555988
40113648,89538276
10796104,52760303
7035654,85278911
45385120,59390575
67367486,84974461
13545426,58220564
33855022,55862686
61753918,97192173
20208514,50467546
19279538,60254000
47897023,60918843
8596474,26909614
5398096,86480209
34135400,67163184
51448781
3318984,72616173
42919797,75973233
53305454,90677824
1650650,71791313
1558382,93192132
67942538,69050636
14444632
958289,62612911
69451786,80346880
64162086,68682955
19702842,90295279
958289,38294142
86480209,93750583
23931813,28168312
26476838,41638019
21485082,84478745
42093434,62580564
62474757,73997438
14789824,80996103
41135563,45014987
35418647,38555707
28435078,60560309
74870619,95942543
38555707,84714525
91088680
24843184,73971717
84989584
33738646,44010560
34724740
35282699,38555707
20208514,89322409
13545426,76747279
91023295
7234677,67308315
36944169,45560472
43932234,74117694
9826585,57240727
26032485,53793336
10473647,25292580
71866650,97763148
63152278,73453475
99913827
21201031,32595107
59853200,61035985
36978316,89138588
1647068,38555707
38555707,79294768
42892308,58647282
55362998,72026471
50965704,83516609
15672629,26754828
84845499,97565594
12267385,14337023
38555707,68564604
81815259
25966737,61933175
8166957,90098067
19017000,85601289
26411690
3656292,94364367
38555707,60682589
23895009,88064718
31485995,73888433
38555707,46528076
38555707,90668958
27901106,29543548
34207851,54977700
3090400,95326009
41698102,98999745
29186264,82577413
38555707,41688352
17256865,71873904
4814102,99909844
75779141,85989368
2123151,76690136
7259526,95820516
39132387,72620447
31312464,92718408
10572803,20024599
66753049,96504561
31924512,55163141
20903976,96096067
38555707,60339427
28812085,99183574
24582633,48564056
13545426,34207851
73986396,97896811
8140242,13545426
35372041
78671982,96279583
44030412,66604880
8573619,29603601
27097441,75732862
22302038,60189732
958289,84850216
8050629,85923129
66944376,75414574
242194,20076262
2000399,97696094
26870418,27342047
13545426,53733512
23359857,61168915
36465830,96285460
8050629,74105259
2038771,80834493
35760360,38555707
62158340
7032206,90403911
2398644,16824386
31994584,42377624
759505,22240218
25639595,27342047
11035830,56966876
6132004,23443297
19417579,51422428
24759218,38555707
86480209,86480209
4898850,64912201
55150117,94251824
56264493,62897023
88575663
9927031,64436888
98456768
28087864,53881436
38555707,38555707
61168915,63552845
13545426,51500882
17967328,19826528
3192715,58511749
27202446,98213708
42568909,55838962
5117092,62959516
17595616,98078551
63931609,65574816
16000464,98032449
96279583,99883512
38555707,52857426
26835331
64080164,64838318
8050629,76456499
60887850
52317359,55791615
53589486,89098449
77484339,80014610
38555707,62012469
9984493,74426233
24931606,46935098
1991901,43993165
33710726,41688352
84256500,84974461
30521372
38555707,74426233
38555707,73680681
958289,20387291
488232,48961812
45240600,91523720
1327603,84616950
6925828,18089641
58984015
4860510,34183670
16566465,53881436
20903976,66037364
45592074,94182067
7942390,38555707
1355530,74990926
21152809
41599899,97724567
44610774,99465229
34645680,71378187
8406595,30472299
15385196,73223536
51389401,97876898
71295741,86697381
88593093
7406747,49239519
36456912,73792387
77883534
80353000
18758010,96279583
16863210,94409671
15785601,38555707
54541566,75921678
12041853,55986690
13545426,95192685
15933830,66633923
64900387,78243304
93040178,96228432
20208514,39730323
16711235,97228363
27342047,63058860
71831724,75476171
22417303,54588263
11664442,64954106
27997956,38555707
38999846,39860287
85029201
28186494,83745773
40636053,74117694
17732791,88188718
2945495,3200822
17813853,57123983
53881436,77004485
28087864,85779590
61578842,90502931
5833004,84281800
59302329,93430914
6205855,49962182
70638619,93044869
18933901,65191629
49470889,98179332
41402253,95666962
65013043,93689915
85438184,94251824
4955579,47835347
26211603,99744629
68470885,96279583
37795722,77047525
1117778,87706514
31902242,87042274
4207100,26396914
14342118,69977968
36795027,67327046
28087864,89147361
2690172,6473724
38555707,53881436
56818623,60410522
16728230,17908408
65447527,70912882
26968160,48787259
5606702,13545426
4775502,86480209
78682805,79168144
3594016,46344634
20208514,46942150
13545426,90637422
6933643,27313768
84337933,87053645
13545426,29949108
6205855,81695534
17208884,80983194
41931920
33190740,99775645
36868526,87343941
3732867,52413841
47376354,47779200
27342047,99878805
85731813,95517008
38555707,59881931
51387511,74870619
30870348,80717985
49493607,83651914
20138960,96279583
27342047,28692341
41722253,95952202
31554285
38555707,42982811
19309571,35136692
17429678,47804573
2783832,35183270
5931832,25325066
36868526,78239731
40236751,64559658
53881436,85640439
47890307,51615403
51797271,68581193
13545426,66573306
18799184,90115648
9944649
7499673,62872982
7873369,70877257
10719366,36616839
94639012
84893111
6205855,40338226
33691827
22961582,68247663
65412023,74141644
49307369
58515405
13545426,33639667
38319405,80607734
23705262,38555707
44326565,55163141
26452654,47401543
40181251,96223386
23622118,86247407
21201031,87811480
3180901,82222623
4974728,96279583
1280410
46438653,93036128
79549395,98450049
84740411
38555707,93962914
27145560,80557897
32646385,86480209
54801644,63219885
36921449,60254000
55257590,95636766
40568933,68248140
29498557,75411227
39096560,96279583
9049680,92713224
25783049,74759183
19011697,95404620
13316768,50192427
33763426,48702373
38555707,62149015
19358812,97424002
19448472,24409536
27170721,38555707
1892762,8050629
44030412,84658859
64473320,74682315
9452712,13675438
33673479,77100929
52165634,75585606
1515109,59881931
38555707,67476216
41417960
18966787,53881436
12238972,71319881
34494914,62832372
38555707,38555707
6977328,66675556
37218436,96279583
53223403,86480209
24475453
55044652,56601682
7400941,75649433
3257493,57560139
2713136,69414188
27550151,54942951
13355755
10042893,38555707
18561535,37703485
53766682,73223536
35031273,80584491
32231946,82548291
958289,59442696
15175763,75579914
87560180
69719695
11425792,50523052
38555707,95113400
29721695,52376154
14953739,98052825
28087864,84255620
38555707,68584856
22281242,88876676
21924008,98398790
83804488,96313994
81526469
19497532,55613812
85114989,95781001
71784438
65367017,65604497
6205855,30785360
1713530,84120852
66612337,84974461
16380869
5435630,10158458
6205855,22593019
6515910,8988905
54013297,84143264
38555707,53881436
86480209,87301833
18699016,47481628
14925036,35865279
6163382,64660509
6205855,27342047
77413273,95069265
13545426,38555707
10161279,91412839
8423988,88712517
779677,52221048
56627977,83192583
67831648,81763949
26156428,89052800
6717491,28087864
60037841,70723740
9376297,85054924
25482663,26769648
46544532,72978223
12530183,32228367
42028393
90941383,91204485
21002635,38555707
45402862
958289,28718960
29801266,36750324
18484116,62098820
86681891,96279583
35512244,68112943
30771015,99073416
38555707,86480209
93532261,97170814
78862783,96279583
24850020,61776110
14729314,53881436
61885498,96279583
29934587,83842754
727627,98008358
25546874,53881436
27671249,38713215
28968802,72084343
62957735,70680881
20280149,73949239
958289,43972525
4808517,68264539
42223700,49431773
50948632,70233791
13545426,68568400
15357792,58215566
15340986,76075724
29790978,50143589
38555707,81020625
8013709,62744464
36866152
13448768,71042879
4604995,96279583
38277385,67518720
37573565,69739250
43398754,64625179
28692341,56292682
45294041,94270718
28059299,93877687
66549226,70676933
50847398,53455660
33361749,64841884
11632316,28392645
17225144,65014827
68506609
39682903,93375985
50604196,55023699
48792286
958289,64890250
16097346,67971882
5398096,89436980
20923363,61402021
25462712,39069987
552316,94251824
13545426,37795783
86480209,98858609
767257,83305757
27829481,74804574
44008538,74287858
85104780,88618929
47897150,66583111
78575313,89774627
86480209,96075377
18777271,86636051
29079411,91645628
64625179,73413442
62685538,85510249
27342047,87463971
25642311,72239788
46068611,91425252
38555707,56606286
68524369,77566719
2572143,86480209
74998380
66612648,77509204
958289,6299758
6633083,7565579
60646914,67127680
61988266,77328847
65332284
38555707,55286146
14956418,83929277
98623914
5061839,27342047
62650692,62923364
9256479,77566719
49020947,80014610
13479481,48407076
71133376,97964819
1349758,68480002
21513726,82450342
30566373,81110662
39598742,97889520
51962741
74002877,92688635
53881436,70541296
32517049,93171309
21537752,96279583
40143981
46820505,54803872
27342047,28760641
4552158,61249077
18021149,55959638
64186032,90166249
