51000,51010
50900,51110
50800,51210
50700,51310
50600,51410
50500,51510
50400,51610
50300,51710
50200,51810
50100,51910
50000,52010
49900,52110
49800,52210
49700,52310
49600,52410
49500,52510
49400,52610
49300,52710
49200,52810
49100,52910
49000,53010
48900,53110
48800,53210
48700,53310
48600,53410
48500,53510
48400,53610
48300,53710
48200,53810
48100,53910
48000,54010
47900,54110
47800,54210
47700,54310
47600,54410
47500,54510
47400,54610
47300,54710
47200,54810
47100,54910
47000,55010
46900,55110
46800,55210
46700,55310
46600,55410
46500,55510
46400,55610
46300,55710
46200,55810
46100,55910
46000,56010
45900,56110
45800,56210
45700,56310
45600,56410
45500,56510
45400,56610
45300,56710
45200,56810
45100,56910
45000,57010
44900,57110
44800,57210
44700,57310
44600,57410
44500,57510
44400,57610
44300,57710
44200,57810
44100,57910
44000,58010
43900,58110
43800,58210
43700,58310
43600,58410
43500,58510
43400,58610
43300,58710
43200,58810
43100,58910
43000,59010
42900,59110
42800,59210
42700,59310
42600,59410
42500,59510
42400,59610
42300,59710
42200,59810
42100,59910
42000,60010
41900,60110
41800,60210
41700,60310
41600,60410
41500,60510
41400,60610
41300,60710
41200,60810
41100,60910
41000,61010
40900,61110
40800,61210
40700,61310
40600,61410
40500,61510
40400,61610
40300,61710
40200,61810
40100,61910
40000,62010
39900,62110
39800,62210
39700,62310
39600,62410
39500,62510
39400,62610
39300,62710
39200,62810
39100,62910
39000,63010
38900,63110
38800,63210
38700,63310
38600,63410
38500,63510
38400,63610
38300,63710
38200,63810
38100,63910
38000,64010
37900,64110
37800,64210
37700,64310
37600,64410
37500,64510
37400,64610
37300,64710
37200,64810
37100,64910
37000,65010
36900,65110
36800,65210
36700,65310
36600,65410
36500,65510
36400,65610
36300,65710
36200,65810
36100,65910
36000,66010
35900,66110
35800,66210
35700,66310
35600,66410
35500,66510
35400,66610
35300,66710
35200,66810
35100,66910
35000,67010
34900,67110
34800,67210
34700,67310
34600,67410
34500,67510
34400,67610
34300,67710
34200,67810
34100,67910
34000,68010
33900,68110
33800,68210
33700,68310
33600,68410
33500,68510
33400,68610
33300,68710
33200,68810
33100,68910
33000,69010
32900,69110
32800,69210
32700,69310
32600,69410
32500,69510
32400,69610
32300,69710
32200,69810
32100,69910
32000,70010
31900,70110
31800,70210
31700,70310
31600,70410
31500,70510
31400,70610
31300,70710
31200,70810
31100,70910
31000,71010
30900,71110
30800,71210
30700,71310
30600,71410
30500,71510
30400,71610
30300,71710
30200,71810
30100,71910
30000,72010
29900,72110
29800,72210
29700,72310
29600,72410
29500,72510
29400,72610
29300,72710
29200,72810
29100,72910
29000,73010
28900,73110
28800,73210
28700,73310
28600,73410
28500,73510
28400,73610
28300,73710
28200,73810
28100,73910
28000,74010
27900,74110
27800,74210
27700,74310
27600,74410
27500,74510
27400,74610
27300,74710
27200,74810
27100,74910
27000,75010
26900,75110
26800,75210
26700,75310
26600,75410
26500,75510
26400,75610
26300,75710
26200,75810
26100,75910
26000,76010
25900,76110
25800,76210
25700,76310
25600,76410
25500,76510
25400,76610
25300,76710
25200,76810
25100,76910
25000,77010
24900,77110
24800,77210
24700,77310
24600,77410
24500,77510
24400,77610
24300,77710
24200,77810
24100,77910
24000,78010
23900,78110
23800,78210
23700,78310
23600,78410
23500,78510
23400,78610
23300,78710
23200,78810
23100,78910
23000,79010
22900,79110
22800,79210
22700,79310
22600,79410
22500,79510
22400,79610
22300,79710
22200,79810
22100,79910
22000,80010
21900,80110
21800,80210
21700,80310
21600,80410
21500,80510
21400,80610
21300,80710
21200,80810
21100,80910
21000,81010
20900,81110
20800,81210
20700,81310
20600,81410
20500,81510
20400,81610
20300,81710
20200,81810
20100,81910
20000,82010
19900,82110
19800,82210
19700,82310
19600,82410
19500,82510
19400,82610
19300,82710
19200,82810
19100,82910
19000,83010
18900,83110
18800,83210
18700,83310
18600,83410
18500,83510
18400,83610
18300,83710
18200,83810
18100,83910
18000,84010
17900,84110
17800,84210
17700,84310
17600,84410
17500,84510
17400,84610
17300,84710
17200,84810
17100,84910
17000,85010
16900,85110
16800,85210
16700,85310
16600,85410
16500,85510
16400,85610
16300,85710
16200,85810
16100,85910
16000,86010
15900,86110
15800,86210
15700,86310
15600,86410
15500,86510
15400,86610
15300,86710
15200,86810
15100,86910
15000,87010
14900,87110
14800,87210
14700,87310
14600,87410
14500,87510
14400,87610
14300,87710
14200,87810
14100,87910
14000,88010
13900,88110
13800,88210
13700,88310
13600,88410
13500,88510
13400,88610
13300,88710
13200,88810
13100,88910
13000,89010
12900,89110
12800,89210
12700,89310
12600,89410
12500,89510
12400,89610
12300,89710
12200,89810
12100,89910
12000,90010
11900,90110
11800,90210
11700,90310
11600,90410
11500,90510
11400,90610
11300,90710
11200,90810
11100,90910
11000,91010
10900,91110
10800,91210
10700,91310
10600,91410
10500,91510
10400,91610
10300,91710
10200,91810
10100,91910
10000,92010
9900,92110
9800,92210
9700,92310
9600,92410
9500,92510
9400,92610
9300,92710
9200,92810
9100,92910
9000,93010
8900,93110
8800,93210
8700,93310
8600,93410
8500,93510
8400,93610
8300,93710
8200,93810
8100,93910
8000,94010
7900,94110
7800,94210
7700,94310
7600,94410
7500,94510
7400,94610
7300,94710
7200,94810
7100,94910
7000,95010
6900,95110
6800,95210
6700,95310
6600,95410
6500,95510
6400,95610
6300,95710
6200,95810
6100,95910
6000,96010
5900,96110
5800,96210
5700,96310
5600,96410
5500,96510
5400,96610
5300,96710
5200,96810
5100,96910
5000,97010
4900,97110
4800,97210
4700,97310
4600,97410
4500,97510
4400,97610
4300,97710
4200,97810
4100,97910
4000,98010
3900,98110
3800,98210
3700,98310
3600,98410
3500,98510
3400,98610
3300,98710
3200,98810
3100,98910
3000,99010
2900,99110
2800,99210
2700,99310
2600,99410
2500,99510
2400,99610
2300,99710
2200,99810
2100,99910
2000,100010
1900,100110
1800,100210
1700,100310
1600,100410
1500,100510
1400,100610
1300,100710
1200,100810
1100,100910
152010,152020
151910,152120
151810,152220
151710,152320
151610,152420
151510,152520
151410,152620
151310,152720
151210,152820
151110,152920
151010,153020
150910,153120
150810,153220
150710,153320
150610,153420
150510,153520
150410,153620
150310,153720
150210,153820
150110,153920
150010,154020
149910,154120
149810,154220
149710,154320
149610,154420
149510,154520
149410,154620
149310,154720
149210,154820
149110,154920
149010,155020
148910,155120
148810,155220
148710,155320
148610,155420
148510,155520
148410,155620
148310,155720
148210,155820
148110,155920
148010,156020
147910,156120
147810,156220
147710,156320
147610,156420
147510,156520
147410,156620
147310,156720
147210,156820
147110,156920
147010,157020
146910,157120
146810,157220
146710,157320
146610,157420
146510,157520
146410,157620
146310,157720
146210,157820
146110,157920
146010,158020
145910,158120
145810,158220
145710,158320
145610,158420
145510,158520
145410,158620
145310,158720
145210,158820
145110,158920
145010,159020
144910,159120
144810,159220
144710,159320
144610,159420
144510,159520
144410,159620
144310,159720
144210,159820
144110,159920
144010,160020
143910,160120
143810,160220
143710,160320
143610,160420
143510,160520
143410,160620
143310,160720
143210,160820
143110,160920
143010,161020
142910,161120
142810,161220
142710,161320
142610,161420
142510,161520
142410,161620
142310,161720
142210,161820
142110,161920
142010,162020
141910,162120
141810,162220
141710,162320
141610,162420
141510,162520
141410,162620
141310,162720
141210,162820
141110,162920
141010,163020
140910,163120
140810,163220
140710,163320
140610,163420
140510,163520
140410,163620
140310,163720
140210,163820
140110,163920
140010,164020
139910,164120
139810,164220
139710,164320
139610,164420
139510,164520
139410,164620
139310,164720
139210,164820
139110,164920
139010,165020
138910,165120
138810,165220
138710,165320
138610,165420
138510,165520
138410,165620
138310,165720
138210,165820
138110,165920
138010,166020
137910,166120
137810,166220
137710,166320
137610,166420
137510,166520
137410,166620
137310,166720
137210,166820
137110,166920
137010,167020
136910,167120
136810,167220
136710,167320
136610,167420
136510,167520
136410,167620
136310,167720
136210,167820
136110,167920
136010,168020
135910,168120
135810,168220
135710,168320
135610,168420
135510,168520
135410,168620
135310,168720
135210,168820
135110,168920
135010,169020
134910,169120
134810,169220
134710,169320
134610,169420
134510,169520
134410,169620
134310,169720
134210,169820
134110,169920
134010,170020
133910,170120
133810,170220
133710,170320
133610,170420
133510,170520
133410,170620
133310,170720
133210,170820
133110,170920
133010,171020
132910,171120
132810,171220
132710,171320
132610,171420
132510,171520
132410,171620
132310,171720
132210,171820
132110,171920
132010,172020
131910,172120
131810,172220
131710,172320
131610,172420
131510,172520
131410,172620
131310,172720
131210,172820
131110,172920
131010,173020
130910,173120
130810,173220
130710,173320
130610,173420
130510,173520
130410,173620
130310,173720
130210,173820
130110,173920
130010,174020
129910,174120
129810,174220
129710,174320
129610,174420
129510,174520
129410,174620
129310,174720
129210,174820
129110,174920
129010,175020
128910,175120
128810,175220
128710,175320
128610,175420
128510,175520
128410,175620
128310,175720
128210,175820
128110,175920
128010,176020
127910,176120
127810,176220
127710,176320
127610,176420
127510,176520
127410,176620
127310,176720
127210,176820
127110,176920
127010,177020
126910,177120
126810,177220
126710,177320
126610,177420
126510,177520
126410,177620
126310,177720
126210,177820
126110,177920
126010,178020
125910,178120
125810,178220
125710,178320
125610,178420
125510,178520
125410,178620
125310,178720
125210,178820
125110,178920
125010,179020
124910,179120
124810,179220
124710,179320
124610,179420
124510,179520
124410,179620
124310,179720
124210,179820
124110,179920
124010,180020
123910,180120
123810,180220
123710,180320
123610,180420
123510,180520
123410,180620
123310,180720
123210,180820
123110,180920
123010,181020
122910,181120
122810,181220
122710,181320
122610,181420
122510,181520
122410,181620
122310,181720
122210,181820
122110,181920
122010,182020
121910,182120
121810,182220
121710,182320
121610,182420
121510,182520
121410,182620
121310,182720
121210,182820
121110,182920
121010,183020
120910,183120
120810,183220
120710,183320
120610,183420
120510,183520
120410,183620
120310,183720
120210,183820
120110,183920
120010,184020
119910,184120
119810,184220
119710,184320
119610,184420
119510,184520
119410,184620
119310,184720
119210,184820
119110,184920
119010,185020
118910,185120
118810,185220
118710,185320
118610,185420
118510,185520
118410,185620
118310,185720
118210,185820
118110,185920
118010,186020
117910,186120
117810,186220
117710,186320
117610,186420
117510,186520
117410,186620
117310,186720
117210,186820
117110,186920
117010,187020
116910,187120
116810,187220
116710,187320
116610,187420
116510,187520
116410,187620
116310,187720
116210,187820
116110,187920
116010,188020
115910,188120
115810,188220
115710,188320
115610,188420
115510,188520
115410,188620
115310,188720
115210,188820
115110,188920
