1,100000
101,99900
201,99800
301,99700
401,99600
501,99500
601,99400
701,99300
801,99200
901,99100
1001,99000
1101,98900
1201,98800
1301,98700
1401,98600
1501,98500
1601,98400
1701,98300
1801,98200
1901,98100
2001,98000
2101,97900
2201,97800
2301,97700
2401,97600
2501,97500
2601,97400
2701,97300
2801,97200
2901,97100
3001,97000
3101,96900
3201,96800
3301,96700
3401,96600
3501,96500
3601,96400
3701,96300
3801,96200
3901,96100
4001,96000
4101,95900
4201,95800
4301,95700
4401,95600
4501,95500
4601,95400
4701,95300
4801,95200
4901,95100
5001,95000
5101,94900
5201,94800
5301,94700
5401,94600
5501,94500
5601,94400
5701,94300
5801,94200
5901,94100
6001,94000
6101,93900
6201,93800
6301,93700
6401,93600
6501,93500
6601,93400
6701,93300
6801,93200
6901,93100
7001,93000
7101,92900
7201,92800
7301,92700
7401,92600
7501,92500
7601,92400
7701,92300
7801,92200
7901,92100
8001,92000
8101,91900
8201,91800
8301,91700
8401,91600
8501,91500
8601,91400
8701,91300
8801,91200
8901,91100
9001,91000
9101,90900
9201,90800
9301,90700
9401,90600
9501,90500
9601,90400
9701,90300
9801,90200
9901,90100
10001,90000
10101,89900
10201,89800
10301,89700
10401,89600
10501,89500
10601,89400
10701,89300
10801,89200
10901,89100
11001,89000
11101,88900
11201,88800
11301,88700
11401,88600
11501,88500
11601,88400
11701,88300
11801,88200
11901,88100
12001,88000
12101,87900
12201,87800
12301,87700
12401,87600
12501,87500
12601,87400
12701,87300
12801,87200
12901,87100
13001,87000
13101,86900
13201,86800
13301,86700
13401,86600
13501,86500
13601,86400
13701,86300
13801,86200
13901,86100
14001,86000
14101,85900
14201,85800
14301,85700
14401,85600
14501,85500
14601,85400
14701,85300
14801,85200
14901,85100
15001,85000
15101,84900
15201,84800
15301,84700
15401,84600
15501,84500
15601,84400
15701,84300
15801,84200
15901,84100
16001,84000
16101,83900
16201,83800
16301,83700
16401,83600
16501,83500
16601,83400
16701,83300
16801,83200
16901,83100
17001,83000
17101,82900
17201,82800
17301,82700
17401,82600
17501,82500
17601,82400
17701,82300
17801,82200
17901,82100
18001,82000
18101,81900
18201,81800
18301,81700
18401,81600
18501,81500
18601,81400
18701,81300
18801,81200
18901,81100
19001,81000
19101,80900
19201,80800
19301,80700
19401,80600
19501,80500
19601,80400
19701,80300
19801,80200
19901,80100
20001,80000
20101,79900
20201,79800
20301,79700
20401,79600
20501,79500
20601,79400
20701,79300
20801,79200
20901,79100
21001,79000
21101,78900
21201,78800
21301,78700
21401,78600
21501,78500
21601,78400
21701,78300
21801,78200
21901,78100
22001,78000
22101,77900
22201,77800
22301,77700
22401,77600
22501,77500
22601,77400
22701,77300
22801,77200
22901,77100
23001,77000
23101,76900
23201,76800
23301,76700
23401,76600
23501,76500
23601,76400
23701,76300
23801,76200
23901,76100
24001,76000
24101,75900
24201,75800
24301,75700
24401,75600
24501,75500
24601,75400
24701,75300
24801,75200
24901,75100
25001,75000
25101,74900
25201,74800
25301,74700
25401,74600
25501,74500
25601,74400
25701,74300
25801,74200
25901,74100
26001,74000
26101,73900
26201,73800
26301,73700
26401,73600
26501,73500
26601,73400
26701,73300
26801,73200
26901,73100
27001,73000
27101,72900
27201,72800
27301,72700
27401,72600
27501,72500
27601,72400
27701,72300
27801,72200
27901,72100
28001,72000
28101,71900
28201,71800
28301,71700
28401,71600
28501,71500
28601,71400
28701,71300
28801,71200
28901,71100
29001,71000
29101,70900
29201,70800
29301,70700
29401,70600
29501,70500
29601,70400
29701,70300
29801,70200
29901,70100
30001,70000
30101,69900
30201,69800
30301,69700
30401,69600
30501,69500
30601,69400
30701,69300
30801,69200
30901,69100
31001,69000
31101,68900
31201,68800
31301,68700
31401,68600
31501,68500
31601,68400
31701,68300
31801,68200
31901,68100
32001,68000
32101,67900
32201,67800
32301,67700
32401,67600
32501,67500
32601,67400
32701,67300
32801,67200
32901,67100
33001,67000
33101,66900
33201,66800
33301,66700
33401,66600
33501,66500
33601,66400
33701,66300
33801,66200
33901,66100
34001,66000
34101,65900
34201,65800
34301,65700
34401,65600
34501,65500
34601,65400
34701,65300
34801,65200
34901,65100
35001,65000
35101,64900
35201,64800
35301,64700
35401,64600
35501,64500
35601,64400
35701,64300
35801,64200
35901,64100
36001,64000
36101,63900
36201,63800
36301,63700
36401,63600
36501,63500
36601,63400
36701,63300
36801,63200
36901,63100
37001,63000
37101,62900
37201,62800
37301,62700
37401,62600
37501,62500
37601,62400
37701,62300
37801,62200
37901,62100
38001,62000
38101,61900
38201,61800
38301,61700
38401,61600
38501,61500
38601,61400
38701,61300
38801,61200
38901,61100
39001,61000
39101,60900
39201,60800
39301,60700
39401,60600
39501,60500
39601,60400
39701,60300
39801,60200
39901,60100
40001,60000
40101,59900
40201,59800
40301,59700
40401,59600
40501,59500
40601,59400
40701,59300
40801,59200
40901,59100
41001,59000
41101,58900
41201,58800
41301,58700
41401,58600
41501,58500
41601,58400
41701,58300
41801,58200
41901,58100
42001,58000
42101,57900
42201,57800
42301,57700
42401,57600
42501,57500
42601,57400
42701,57300
42801,57200
42901,57100
43001,57000
43101,56900
43201,56800
43301,56700
43401,56600
43501,56500
43601,56400
43701,56300
43801,56200
43901,56100
44001,56000
44101,55900
44201,55800
44301,55700
44401,55600
44501,55500
44601,55400
44701,55300
44801,55200
44901,55100
45001,55000
45101,54900
45201,54800
45301,54700
45401,54600
45501,54500
45601,54400
45701,54300
45801,54200
45901,54100
46001,54000
46101,53900
46201,53800
